customer_id,Node1,Node2,Node3,Node4,Node5,Node6,Node7,Node8,Node9,Node10,Node11,Node12,Node13,Node14,Node15,customer_type,Node17,Node18,Node19,Node20,target_control,outcome
155,Value4,Value1,Value2,Value4,Value2,Value4,Value1,Value3,Value2,Value3,Value4,Value3,Value3,Value1,Value3,sleeping_dog,Value2,Value1,Value2,Value1,control,positive
156,Value3,Value1,Value1,Value2,Value3,Value2,Value4,Value2,Value1,Value4,Value2,Value1,Value3,Value2,Value2,sure_thing,Value4,Value3,Value2,Value1,target,positive
157,Value2,Value3,Value2,Value3,Value1,Value1,Value2,Value4,Value3,Value3,Value2,Value1,Value2,Value3,Value1,persuadable,Value2,Value1,Value4,Value1,target,positive
158,Value4,Value2,Value1,Value2,Value1,Value3,Value1,Value1,Value3,Value3,Value3,Value2,Value3,Value3,Value4,lost_cause,Value4,Value1,Value2,Value1,target,negative
159,Value4,Value3,Value4,Value4,Value4,Value2,Value1,Value4,Value4,Value3,Value3,Value1,Value3,Value3,Value4,lost_cause,Value1,Value4,Value3,Value4,target,negative
160,Value3,Value3,Value4,Value2,Value1,Value4,Value2,Value4,Value3,Value2,Value2,Value4,Value3,Value3,Value1,persuadable,Value1,Value3,Value2,Value1,control,negative
161,Value2,Value3,Value4,Value2,Value2,Value1,Value4,Value1,Value3,Value4,Value1,Value4,Value2,Value1,Value3,sleeping_dog,Value3,Value1,Value1,Value1,control,positive
162,Value1,Value1,Value1,Value2,Value2,Value1,Value2,Value3,Value4,Value1,Value1,Value2,Value3,Value4,Value4,sleeping_dog,Value1,Value2,Value3,Value1,control,positive
163,Value4,Value1,Value4,Value4,Value2,Value1,Value4,Value3,Value4,Value4,Value3,Value1,Value3,Value3,Value4,persuadable,Value1,Value3,Value2,Value1,target,positive
164,Value1,Value1,Value4,Value2,Value1,Value4,Value2,Value3,Value4,Value3,Value4,Value1,Value4,Value2,Value1,sure_thing,Value1,Value1,Value2,Value3,target,positive
165,Value2,Value1,Value3,Value4,Value2,Value1,Value1,Value1,Value1,Value3,Value1,Value2,Value2,Value1,Value3,sure_thing,Value1,Value1,Value3,Value1,control,positive
166,Value3,Value3,Value4,Value2,Value2,Value1,Value2,Value2,Value4,Value3,Value1,Value1,Value3,Value3,Value2,persuadable,Value2,Value3,Value3,Value2,control,negative
167,Value2,Value1,Value1,Value2,Value4,Value3,Value2,Value2,Value2,Value3,Value2,Value1,Value2,Value4,Value4,persuadable,Value2,Value4,Value4,Value1,target,positive
168,Value4,Value1,Value1,Value2,Value2,Value1,Value1,Value2,Value3,Value2,Value1,Value1,Value4,Value1,Value2,lost_cause,Value1,Value1,Value1,Value4,control,negative
169,Value1,Value1,Value1,Value2,Value2,Value1,Value4,Value1,Value3,Value2,Value2,Value1,Value4,Value4,Value2,sleeping_dog,Value4,Value3,Value3,Value3,target,negative
170,Value3,Value1,Value4,Value4,Value4,Value4,Value1,Value4,Value3,Value4,Value1,Value3,Value3,Value4,Value3,persuadable,Value1,Value3,Value2,Value1,target,positive
171,Value2,Value3,Value2,Value2,Value3,Value1,Value2,Value1,Value2,Value3,Value3,Value1,Value3,Value3,Value3,persuadable,Value4,Value3,Value3,Value2,target,positive
172,Value3,Value2,Value1,Value2,Value3,Value1,Value4,Value3,Value4,Value4,Value2,Value4,Value4,Value3,Value2,sleeping_dog,Value1,Value1,Value2,Value3,target,negative
173,Value4,Value3,Value4,Value2,Value2,Value4,Value4,Value3,Value4,Value3,Value1,Value2,Value2,Value3,Value4,sure_thing,Value1,Value2,Value4,Value2,control,positive
174,Value4,Value3,Value4,Value3,Value2,Value1,Value4,Value3,Value2,Value2,Value3,Value4,Value1,Value2,Value3,sure_thing,Value3,Value4,Value1,Value1,target,positive
175,Value2,Value3,Value4,Value4,Value1,Value4,Value1,Value1,Value2,Value4,Value4,Value3,Value2,Value2,Value1,sure_thing,Value1,Value1,Value3,Value3,control,positive
176,Value2,Value3,Value2,Value2,Value4,Value3,Value1,Value4,Value3,Value2,Value3,Value1,Value2,Value2,Value4,lost_cause,Value2,Value3,Value3,Value4,target,negative
177,Value3,Value1,Value1,Value2,Value4,Value4,Value2,Value3,Value3,Value3,Value4,Value1,Value4,Value2,Value1,sleeping_dog,Value3,Value2,Value3,Value1,target,negative
178,Value4,Value1,Value1,Value4,Value4,Value2,Value4,Value4,Value1,Value3,Value2,Value1,Value2,Value2,Value1,persuadable,Value2,Value2,Value3,Value1,control,negative
179,Value4,Value3,Value4,Value2,Value2,Value1,Value2,Value4,Value2,Value1,Value3,Value1,Value2,Value2,Value4,sleeping_dog,Value1,Value2,Value3,Value4,target,negative
180,Value4,Value1,Value1,Value2,Value4,Value2,Value2,Value4,Value2,Value3,Value1,Value3,Value2,Value2,Value4,lost_cause,Value3,Value2,Value1,Value1,control,negative
181,Value4,Value1,Value4,Value2,Value4,Value3,Value1,Value1,Value3,Value1,Value4,Value1,Value3,Value3,Value1,persuadable,Value4,Value1,Value1,Value4,control,negative
182,Value4,Value1,Value3,Value2,Value4,Value2,Value4,Value1,Value1,Value3,Value2,Value3,Value3,Value3,Value1,lost_cause,Value3,Value1,Value1,Value2,control,negative
183,Value2,Value2,Value4,Value2,Value2,Value1,Value2,Value4,Value3,Value3,Value3,Value3,Value3,Value4,Value2,sure_thing,Value1,Value4,Value1,Value1,control,positive
184,Value1,Value3,Value4,Value2,Value4,Value3,Value4,Value4,Value3,Value3,Value2,Value1,Value2,Value4,Value4,sleeping_dog,Value3,Value2,Value1,Value1,control,positive
185,Value4,Value1,Value2,Value4,Value4,Value4,Value1,Value3,Value2,Value3,Value2,Value4,Value1,Value1,Value4,sure_thing,Value1,Value2,Value1,Value2,control,positive
186,Value4,Value3,Value2,Value2,Value4,Value4,Value2,Value4,Value2,Value3,Value4,Value3,Value2,Value3,Value1,sleeping_dog,Value2,Value2,Value2,Value1,control,positive
187,Value2,Value1,Value2,Value4,Value3,Value2,Value1,Value3,Value4,Value3,Value2,Value1,Value2,Value4,Value3,lost_cause,Value1,Value2,Value2,Value4,control,negative
188,Value3,Value1,Value2,Value3,Value4,Value2,Value2,Value4,Value4,Value1,Value3,Value2,Value4,Value4,Value2,sleeping_dog,Value3,Value4,Value4,Value4,target,negative
189,Value2,Value1,Value2,Value2,Value4,Value2,Value2,Value4,Value3,Value4,Value2,Value3,Value3,Value3,Value4,sure_thing,Value2,Value1,Value4,Value1,target,positive
190,Value3,Value1,Value1,Value3,Value2,Value1,Value4,Value1,Value3,Value4,Value4,Value2,Value2,Value2,Value3,sleeping_dog,Value4,Value4,Value1,Value3,target,negative
191,Value4,Value3,Value3,Value4,Value3,Value4,Value4,Value1,Value3,Value3,Value1,Value4,Value3,Value4,Value3,persuadable,Value3,Value2,Value2,Value4,control,negative
192,Value4,Value3,Value2,Value2,Value3,Value1,Value1,Value3,Value4,Value3,Value4,Value2,Value2,Value4,Value4,sure_thing,Value2,Value1,Value1,Value3,target,positive
193,Value3,Value1,Value1,Value2,Value1,Value4,Value4,Value1,Value3,Value3,Value4,Value4,Value3,Value1,Value1,sleeping_dog,Value3,Value1,Value3,Value4,control,positive
194,Value2,Value1,Value2,Value2,Value1,Value2,Value2,Value4,Value4,Value3,Value1,Value2,Value2,Value2,Value1,lost_cause,Value3,Value1,Value2,Value1,target,negative
195,Value1,Value1,Value2,Value3,Value2,Value1,Value2,Value4,Value4,Value4,Value4,Value3,Value4,Value4,Value4,lost_cause,Value1,Value3,Value2,Value3,target,negative
196,Value3,Value1,Value2,Value2,Value4,Value2,Value2,Value4,Value2,Value3,Value3,Value2,Value4,Value2,Value1,sure_thing,Value2,Value2,Value1,Value4,target,positive
197,Value4,Value3,Value4,Value2,Value4,Value4,Value2,Value4,Value4,Value4,Value2,Value2,Value3,Value3,Value1,persuadable,Value1,Value2,Value2,Value3,control,negative
198,Value4,Value3,Value3,Value2,Value3,Value1,Value4,Value1,Value2,Value1,Value2,Value2,Value3,Value3,Value1,persuadable,Value1,Value4,Value2,Value3,control,negative
199,Value1,Value1,Value2,Value2,Value3,Value2,Value4,Value3,Value3,Value3,Value2,Value1,Value2,Value4,Value3,sleeping_dog,Value2,Value3,Value2,Value1,target,negative
200,Value1,Value1,Value1,Value2,Value1,Value2,Value2,Value3,Value1,Value3,Value3,Value2,Value2,Value2,Value1,sleeping_dog,Value1,Value1,Value3,Value4,control,positive
201,Value2,Value1,Value1,Value2,Value2,Value1,Value4,Value2,Value1,Value3,Value1,Value1,Value3,Value4,Value4,persuadable,Value4,Value2,Value4,Value1,target,positive
202,Value2,Value1,Value2,Value2,Value2,Value1,Value4,Value3,Value4,Value3,Value1,Value4,Value1,Value1,Value2,sleeping_dog,Value1,Value3,Value3,Value1,control,positive
203,Value2,Value1,Value4,Value2,Value2,Value4,Value4,Value4,Value1,Value3,Value1,Value1,Value2,Value2,Value2,sure_thing,Value4,Value1,Value3,Value1,control,positive
204,Value2,Value1,Value2,Value3,Value2,Value1,Value2,Value4,Value3,Value2,Value3,Value4,Value2,Value1,Value2,lost_cause,Value2,Value1,Value4,Value3,target,negative
205,Value4,Value3,Value4,Value2,Value2,Value2,Value2,Value3,Value1,Value4,Value1,Value1,Value4,Value1,Value3,persuadable,Value4,Value2,Value3,Value2,target,positive
206,Value4,Value1,Value1,Value4,Value2,Value1,Value4,Value1,Value3,Value3,Value3,Value4,Value1,Value1,Value3,sure_thing,Value3,Value3,Value2,Value3,target,positive
207,Value1,Value3,Value3,Value2,Value1,Value4,Value1,Value3,Value3,Value4,Value3,Value2,Value3,Value2,Value1,sure_thing,Value2,Value4,Value3,Value4,target,positive
208,Value1,Value1,Value1,Value2,Value4,Value2,Value3,Value3,Value1,Value3,Value2,Value1,Value4,Value4,Value3,sleeping_dog,Value1,Value3,Value1,Value3,target,negative
209,Value4,Value1,Value1,Value2,Value2,Value4,Value3,Value2,Value1,Value4,Value1,Value4,Value1,Value2,Value2,lost_cause,Value4,Value3,Value3,Value3,control,negative
210,Value2,Value1,Value2,Value2,Value4,Value2,Value2,Value4,Value4,Value3,Value4,Value1,Value3,Value3,Value4,sleeping_dog,Value2,Value3,Value2,Value4,control,positive
211,Value2,Value1,Value1,Value2,Value4,Value3,Value2,Value4,Value3,Value3,Value3,Value1,Value1,Value1,Value2,sure_thing,Value4,Value1,Value3,Value2,target,positive
212,Value2,Value1,Value1,Value2,Value1,Value4,Value1,Value1,Value3,Value4,Value4,Value1,Value2,Value3,Value1,sure_thing,Value2,Value4,Value4,Value4,control,positive
213,Value4,Value1,Value4,Value2,Value2,Value3,Value2,Value4,Value4,Value2,Value1,Value3,Value4,Value2,Value3,persuadable,Value3,Value3,Value3,Value4,target,positive
214,Value1,Value1,Value2,Value4,Value3,Value1,Value1,Value3,Value2,Value2,Value1,Value4,Value4,Value2,Value2,lost_cause,Value1,Value4,Value3,Value4,control,negative
215,Value4,Value3,Value4,Value2,Value4,Value2,Value2,Value4,Value4,Value3,Value3,Value3,Value1,Value2,Value1,persuadable,Value1,Value1,Value1,Value1,target,positive
216,Value4,Value3,Value4,Value2,Value3,Value3,Value2,Value4,Value3,Value3,Value1,Value1,Value3,Value4,Value1,persuadable,Value4,Value2,Value2,Value3,control,negative
217,Value1,Value1,Value1,Value2,Value2,Value2,Value4,Value1,Value4,Value3,Value4,Value1,Value3,Value3,Value2,sleeping_dog,Value1,Value3,Value3,Value4,control,positive
218,Value1,Value3,Value2,Value4,Value3,Value4,Value1,Value4,Value3,Value2,Value3,Value4,Value3,Value3,Value1,persuadable,Value4,Value4,Value1,Value4,control,negative
219,Value2,Value1,Value3,Value2,Value1,Value2,Value3,Value2,Value2,Value4,Value4,Value4,Value1,Value2,Value1,sleeping_dog,Value2,Value3,Value4,Value3,target,negative
220,Value4,Value3,Value2,Value4,Value2,Value1,Value1,Value3,Value2,Value3,Value4,Value1,Value1,Value2,Value3,persuadable,Value1,Value3,Value3,Value3,control,negative
221,Value4,Value2,Value2,Value2,Value4,Value2,Value2,Value1,Value2,Value4,Value4,Value2,Value2,Value3,Value4,lost_cause,Value2,Value2,Value2,Value3,target,negative
222,Value4,Value1,Value1,Value2,Value4,Value2,Value4,Value1,Value4,Value3,Value3,Value1,Value4,Value1,Value1,persuadable,Value4,Value2,Value1,Value4,target,positive
223,Value2,Value1,Value1,Value2,Value1,Value4,Value2,Value4,Value1,Value4,Value1,Value3,Value2,Value1,Value1,sure_thing,Value1,Value2,Value3,Value1,control,positive
224,Value2,Value3,Value2,Value2,Value4,Value3,Value4,Value1,Value2,Value3,Value2,Value3,Value3,Value1,Value4,sure_thing,Value3,Value1,Value1,Value3,control,positive
225,Value4,Value1,Value2,Value2,Value2,Value1,Value4,Value3,Value3,Value4,Value1,Value1,Value2,Value2,Value2,sleeping_dog,Value4,Value2,Value2,Value1,control,positive
226,Value4,Value1,Value2,Value2,Value2,Value1,Value2,Value2,Value3,Value3,Value1,Value3,Value2,Value4,Value1,persuadable,Value2,Value2,Value4,Value1,target,positive
227,Value2,Value3,Value4,Value2,Value4,Value2,Value1,Value1,Value2,Value3,Value4,Value2,Value1,Value4,Value1,sure_thing,Value4,Value2,Value3,Value3,target,positive
228,Value1,Value3,Value4,Value2,Value2,Value4,Value2,Value4,Value3,Value2,Value2,Value4,Value2,Value4,Value3,lost_cause,Value2,Value1,Value4,Value1,control,negative
229,Value4,Value3,Value2,Value2,Value4,Value2,Value2,Value4,Value2,Value4,Value1,Value1,Value1,Value1,Value4,persuadable,Value3,Value1,Value4,Value1,control,negative
230,Value2,Value1,Value3,Value4,Value2,Value1,Value2,Value2,Value2,Value4,Value2,Value2,Value4,Value3,Value4,persuadable,Value2,Value1,Value3,Value4,target,positive
231,Value2,Value3,Value3,Value4,Value2,Value4,Value4,Value1,Value2,Value3,Value2,Value3,Value3,Value2,Value3,persuadable,Value4,Value4,Value2,Value1,control,negative
232,Value1,Value1,Value2,Value2,Value2,Value1,Value2,Value4,Value4,Value1,Value4,Value2,Value2,Value3,Value2,sure_thing,Value1,Value3,Value4,Value1,target,positive
233,Value3,Value1,Value2,Value3,Value3,Value4,Value2,Value4,Value1,Value3,Value1,Value2,Value4,Value1,Value1,persuadable,Value4,Value1,Value4,Value4,target,positive
234,Value4,Value1,Value4,Value2,Value1,Value4,Value2,Value4,Value3,Value3,Value3,Value3,Value3,Value3,Value4,sleeping_dog,Value3,Value3,Value2,Value2,control,positive
235,Value4,Value1,Value4,Value2,Value2,Value2,Value1,Value2,Value1,Value3,Value1,Value4,Value3,Value4,Value2,persuadable,Value1,Value1,Value4,Value3,control,negative
236,Value2,Value1,Value2,Value4,Value2,Value3,Value1,Value4,Value2,Value4,Value2,Value1,Value3,Value2,Value4,sure_thing,Value1,Value2,Value1,Value3,control,positive
237,Value2,Value1,Value1,Value2,Value2,Value1,Value1,Value1,Value3,Value3,Value2,Value3,Value2,Value2,Value4,sleeping_dog,Value3,Value2,Value3,Value2,target,negative
238,Value2,Value1,Value1,Value2,Value3,Value3,Value4,Value2,Value2,Value4,Value2,Value1,Value1,Value1,Value2,lost_cause,Value2,Value1,Value2,Value3,target,negative
239,Value3,Value1,Value1,Value4,Value1,Value2,Value1,Value1,Value4,Value2,Value4,Value3,Value2,Value1,Value1,sleeping_dog,Value4,Value3,Value4,Value1,target,negative
240,Value4,Value3,Value1,Value3,Value2,Value1,Value4,Value1,Value2,Value4,Value2,Value1,Value4,Value4,Value2,sure_thing,Value4,Value2,Value3,Value2,control,positive
241,Value2,Value1,Value1,Value2,Value1,Value3,Value1,Value1,Value3,Value3,Value2,Value1,Value2,Value4,Value1,sure_thing,Value4,Value3,Value2,Value1,control,positive
242,Value2,Value3,Value1,Value2,Value1,Value2,Value4,Value1,Value3,Value3,Value1,Value3,Value2,Value2,Value2,lost_cause,Value1,Value3,Value4,Value2,control,negative
243,Value4,Value3,Value4,Value2,Value1,Value2,Value4,Value4,Value2,Value3,Value2,Value3,Value3,Value4,Value4,lost_cause,Value2,Value3,Value2,Value1,control,negative
244,Value4,Value1,Value1,Value2,Value4,Value4,Value4,Value1,Value1,Value1,Value2,Value1,Value2,Value4,Value1,lost_cause,Value3,Value3,Value2,Value3,control,negative
245,Value2,Value1,Value1,Value2,Value3,Value1,Value2,Value2,Value3,Value3,Value3,Value4,Value2,Value2,Value3,persuadable,Value4,Value3,Value1,Value4,target,positive
246,Value4,Value1,Value1,Value2,Value1,Value4,Value2,Value4,Value2,Value3,Value2,Value2,Value4,Value4,Value4,sleeping_dog,Value2,Value2,Value2,Value1,target,negative
247,Value4,Value1,Value1,Value2,Value4,Value3,Value1,Value1,Value4,Value2,Value3,Value3,Value3,Value3,Value1,persuadable,Value4,Value4,Value3,Value1,target,positive
248,Value3,Value1,Value1,Value3,Value3,Value4,Value4,Value4,Value4,Value3,Value2,Value2,Value2,Value4,Value4,persuadable,Value2,Value4,Value4,Value4,target,positive
249,Value4,Value1,Value1,Value2,Value1,Value2,Value2,Value1,Value2,Value3,Value2,Value3,Value4,Value4,Value3,sure_thing,Value2,Value3,Value2,Value3,control,positive
250,Value4,Value3,Value1,Value3,Value1,Value4,Value4,Value1,Value3,Value4,Value2,Value1,Value3,Value3,Value4,lost_cause,Value1,Value2,Value3,Value3,target,negative
251,Value1,Value3,Value2,Value2,Value1,Value4,Value1,Value1,Value3,Value3,Value3,Value1,Value2,Value1,Value2,sure_thing,Value4,Value4,Value2,Value4,target,positive
252,Value3,Value1,Value1,Value2,Value2,Value4,Value2,Value4,Value4,Value4,Value2,Value3,Value4,Value4,Value3,sleeping_dog,Value1,Value3,Value2,Value2,target,negative
253,Value1,Value3,Value4,Value2,Value4,Value2,Value4,Value4,Value1,Value3,Value3,Value4,Value4,Value2,Value3,sleeping_dog,Value1,Value1,Value3,Value4,target,negative
254,Value4,Value1,Value4,Value2,Value4,Value3,Value4,Value3,Value1,Value4,Value3,Value4,Value2,Value3,Value1,lost_cause,Value3,Value3,Value2,Value3,control,negative
255,Value2,Value3,Value2,Value2,Value4,Value2,Value4,Value3,Value3,Value1,Value3,Value3,Value2,Value1,Value4,sleeping_dog,Value2,Value2,Value1,Value4,target,negative
256,Value2,Value3,Value2,Value2,Value1,Value2,Value2,Value4,Value2,Value2,Value3,Value1,Value2,Value1,Value3,sleeping_dog,Value3,Value1,Value2,Value2,target,negative
257,Value4,Value1,Value1,Value2,Value2,Value4,Value4,Value2,Value2,Value4,Value1,Value2,Value2,Value1,Value2,persuadable,Value4,Value4,Value1,Value1,control,negative
258,Value1,Value1,Value1,Value3,Value1,Value2,Value1,Value3,Value1,Value3,Value4,Value2,Value2,Value3,Value1,sure_thing,Value4,Value2,Value3,Value1,target,positive
259,Value2,Value1,Value2,Value2,Value2,Value1,Value2,Value3,Value3,Value1,Value3,Value2,Value1,Value4,Value2,sleeping_dog,Value4,Value3,Value3,Value3,control,positive
260,Value3,Value1,Value2,Value4,Value4,Value3,Value1,Value3,Value3,Value1,Value1,Value3,Value3,Value4,Value1,lost_cause,Value3,Value2,Value2,Value1,target,negative
261,Value1,Value1,Value2,Value2,Value4,Value2,Value1,Value2,Value2,Value4,Value1,Value3,Value2,Value3,Value2,sleeping_dog,Value2,Value4,Value1,Value1,control,positive
262,Value2,Value1,Value2,Value3,Value4,Value4,Value4,Value3,Value1,Value3,Value4,Value1,Value2,Value3,Value4,sleeping_dog,Value1,Value3,Value2,Value4,target,negative
263,Value2,Value2,Value1,Value4,Value4,Value2,Value4,Value4,Value2,Value2,Value4,Value4,Value3,Value1,Value4,lost_cause,Value4,Value4,Value1,Value3,target,negative
264,Value3,Value3,Value3,Value2,Value4,Value4,Value2,Value4,Value1,Value3,Value3,Value2,Value2,Value1,Value2,sure_thing,Value1,Value2,Value1,Value4,target,positive
265,Value1,Value1,Value3,Value2,Value3,Value1,Value2,Value4,Value4,Value3,Value2,Value1,Value2,Value3,Value1,sleeping_dog,Value1,Value4,Value4,Value1,target,negative
266,Value3,Value1,Value1,Value2,Value2,Value4,Value1,Value1,Value3,Value3,Value2,Value3,Value3,Value1,Value2,lost_cause,Value2,Value2,Value4,Value1,target,negative
267,Value4,Value1,Value2,Value2,Value4,Value2,Value4,Value2,Value4,Value4,Value3,Value3,Value3,Value3,Value4,lost_cause,Value2,Value4,Value2,Value4,target,negative
268,Value4,Value1,Value1,Value2,Value1,Value4,Value4,Value1,Value2,Value2,Value2,Value4,Value3,Value3,Value1,persuadable,Value4,Value1,Value2,Value1,control,negative
269,Value4,Value1,Value1,Value2,Value1,Value4,Value2,Value4,Value2,Value4,Value4,Value1,Value3,Value1,Value4,sleeping_dog,Value3,Value2,Value2,Value4,target,negative
270,Value4,Value1,Value1,Value4,Value2,Value1,Value1,Value1,Value2,Value3,Value3,Value1,Value1,Value3,Value4,persuadable,Value2,Value3,Value1,Value3,control,negative
271,Value4,Value3,Value2,Value3,Value2,Value1,Value4,Value3,Value2,Value4,Value3,Value4,Value4,Value2,Value3,sure_thing,Value3,Value2,Value3,Value3,target,positive
272,Value4,Value1,Value1,Value4,Value4,Value2,Value3,Value2,Value2,Value3,Value4,Value1,Value2,Value2,Value4,sure_thing,Value4,Value3,Value2,Value3,target,positive
273,Value4,Value1,Value1,Value3,Value4,Value3,Value1,Value2,Value3,Value1,Value1,Value1,Value2,Value2,Value4,persuadable,Value1,Value3,Value2,Value1,target,positive
